make,model,year,price_usd,total_price,mileage,engine_,transmission,fuel_type,drive_type,color,Country,landing_cost,import_duty,excise_duty,vat,rdl,idf,total_cost
FORD,Ranger,2023,"30,300",34973.00,"27,561","2,000",AT,DIESEL,2WD,BLACK,THAILAND,,0,0,0,0,0,250000
FORD,Ranger,2018,"21,400",26008.00,"149,000","2,000",AT,DIESEL,2WD,BLACK,THAILAND,,0,0,0,0,0,250000
FORD,Ranger,2023,"25,200",29873.00,"13,817","2,000",AT,DIESEL,2WD,GRAY,THAILAND,,0,0,0,0,0,250000
FORD,Ranger,2018,"17,900",22550.00,"147,635","2,200",AT,DIESEL,2WD,BLACK,THAILAND,,0,0,0,0,0,250000
FORD,EVEREST,2021,"28,300",32473.00,"198,000","2,000",AT,DIESEL,2WD,BLUE,THAILAND,,0,0,0,0,0,250000
FORD,EVEREST,2023,"40,000",44173.00,"37,983","2,000",AT,DIESEL,2WD,WHITE,THAILAND,,0,0,0,0,0,250000
FORD,EVEREST,2020,"28,300",32473.00,"129,000","2,000",AT,DIESEL,2WD,RED,THAILAND,,0,0,0,0,0,250000
TOYOTA,HIACE,2020,"51,400",58023.00,"197,583","2,800",AT,DIESEL,2WD,GRAY,THAILAND,,0,0,0,0,0,250000
TOYOTA,HIACE,2020,"33,500",40123.00,"59,618","2,800",MT,DIESEL,2WD,GRAY,THAILAND,,0,0,0,0,0,250000
TOYOTA,HILUX,2022,"51,050",54223.00,"26,628","2,800",AT,DIESEL,4WD,WHITE,ENGLAND,,0,0,0,0,0,250000
LAND,ROVER,2019,"20,100",22918.00,"82,595","2,000",MT,DIESEL,2WD,WHITE,ENGLAND,,0,0,0,0,0,250000
TOYOTA,AQUA,2019,"7,400",8877.00,"21,309","1,500",AT,PETROL,2WD,BLUE,JAPAN,,0,0,0,0,0,250000
NISSAN,NAVARA,2018,"17,300",21559.00,"182,529","2,500",MT,DIESEL,2WD,BLACK,THAILAND,,0,0,0,0,0,250000
ISUZU,D-MAX,2020,"24,600",28708.00,"43,222","3,000",MT,DIESEL,4WD,GRAY,THAILAND,,0,0,0,0,0,250000
TOYOTA,SIENTA,2022,"11,390",13134.00,"43,261","1,500",AT,PETROL,2WD,RED,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2019,"13,950",16068.00,"57,126","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
NISSAN,XTRAIL,2023,"23,660",25854.00,"35,560","1,500",AT,HYBRID(PETROL),4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,ROOMY,2024,"12,250",13888.00,"14,780","1,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2018,"12,310",14402.00,"80,230","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2025,"30,420",32743.00,"8,580","2,800",AT,DIESEL,4WD,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,SOLIO,2022,"14,040",15701.00,"25,210","1,200",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-30,2021,"13,050",14917.00,"66,772","1,800",AT,DIESEL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,SIENTA,2021,"14,060",15838.00,"57,680","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-30,2021,"10,370",12203.00,"52,200","2,000",MT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2024,"24,330",26588.00,"10,741","1,800",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,AQUA,2019,"8,080",9564.00,"54,960","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
BMW,X2,2019,"12,120",13976.00,"39,050","2,000",AT,DIESEL,4WD,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,SWIFT,2018,"9,860",11465.00,"41,000","1,400",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
BMW,X1,2022,"20,570",22439.00,"28,850","2,000",AT,DIESEL,4WD,-,JAPAN,,0,0,0,0,0,250000
NISSAN,KICKS,2021,"10,800",12638.00,"55,102","1,200",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
CHRYSLER,JEEP,2023,"18,960",20917.00,"20,900","2,400",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2021,"16,710",18873.00,"43,490","1,200",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,CROWN,2024,"45,320",47443.00,"3,920","2,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2018,"7,670",8931.00,"19,750",660,AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2023,"17,440",19254.00,"7,100","2,000",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,CAMRY,2018,"12,060",13924.00,"87,970","2,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
CHRYSLER,JEEP,2018,"10,380",12323.00,"67,520","2,400",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-30,2022,"13,440",15312.00,"38,700","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
ALFA,ROMEO,2018,"11,220",13066.00,"49,076","2,000",AT,PETROL,-,RED,JAPAN,,0,0,0,0,0,250000
SUBARU,FORESTER,2022,"17,780",19841.00,"29,060","1,800",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,DELICA,2024,"13,290",14818.00,"15,040",660,AT,HYBRID(PETROL),4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,ROOMY,2025,"12,890",14535.00,"7,513","1,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,SIENTA,2018,"8,340",10046.00,"112,300","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
LEXUS,NX,2023,"34,870",37093.00,"14,260","2,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2022,"17,860",19791.00,"23,771","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2026,"20,860",22602.00,33,"1,500",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
VOLVO,XC60,2022,"26,350",28508.00,"33,300","2,000",AT,HYBRID(PETROL),4WD,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,SWIFT,2019,"10,530",12142.00,"59,769","1,400",MT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
VOLVO,XC90,2025,"46,110",48533.00,"8,000","2,000",AT,HYBRID(PETROL),4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAV4,2019,"17,860",19928.00,"69,409","2,000",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2022,"8,700",9970.00,"28,158",660,AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-60,2023,"21,150",23318.00,"36,577","3,300",AT,-,4WD,-,JAPAN,,0,0,0,0,0,250000
MAZDA,MAZDA2,2019,"9,590",11195.00,"8,172","1,500",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PASSO,2019,"6,570",8034.00,"26,800","1,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
NISSAN,NOTE,2025,"17,490",19185.00,"6,804","1,200",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2020,"12,580",14336.00,"63,968","1,800",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
LAND,ROVER,2020,"36,470",38993.00,"64,493","3,000",AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
HONDA,S660,2021,"19,260",20379.00,"9,260",660,MT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
LEXUS,GX,2025,"74,110",76733.00,"1,100","3,500",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2025,"40,950",43573.00,300,"2,700",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2021,"12,400",14493.00,"43,000","1,200",AT,HYBRID(PETROL),-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2019,"14,000",16119.00,"37,519","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2021,"15,540",17683.00,"46,403","1,980",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,PROBOX,2023,"10,420",12037.00,"19,821","1,500",AT,HYBRID(PETROL),-,WHITE,JAPAN,,0,0,0,0,0,250000
NISSAN,NV350CARAVAN,2019,"12,150",14351.00,"85,465","2,480",AT,DIESEL,-,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2020,"13,940",16058.00,"51,500","2,000",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2020,"12,270",14472.00,"101,083","2,750",AT,DIESEL,-,BLUE,JAPAN,,0,0,0,0,0,250000
VOLKSWAGEN,GOLF,2019,"11,360",13094.00,"86,543","1,400",AT,PETROL,-,BLUE,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2019,"24,910",27433.00,"65,360","2,500",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2022,"17,750",19922.00,"29,330","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,TANK,2019,"4,840",6394.00,"62,945","1,000",AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2026,"17,040",18619.00,31,"1,000",AT,PETROL,-,RED,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2020,"11,760",13954.00,"117,060","2,750",AT,DIESEL,-,WHITE,JAPAN,,0,0,0,0,0,250000
Abarth,124,2019,"15,350",16791.00,"62,853","1,400",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAIZE,2025,"21,730",23480.00,"5,950","1,190",AT,HYBRID(PETROL),-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,REGIUSACE,2018,"11,050",13232.00,"79,394","1,990",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
SUBARU,XV,2021,"11,380",13229.00,"87,800","1,600",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2023,"16,330",18487.00,"31,292","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
Renault,MEGANE,2019,"8,290",9990.00,"20,842","1,600",AT,PETROL,-,BLUE,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2019,"14,780",16905.00,"24,540","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,ELGRAND,2019,"9,860",12132.00,"73,800","2,500",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,TOWNACE,2021,"6,640",8431.00,"83,000","1,500",AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2020,"12,890",14991.00,"64,661","2,000",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HILUX,2023,"33,150",35773.00,"22,099","2,400",AT,DIESEL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2024,"29,820",32143.00,"13,000","2,800",AT,DIESEL,-,BLACK,JAPAN,,0,0,0,0,0,250000
SUZUKI,CARRY,2026,"9,400",10787.00,5,660,AT,PETROL,4WD,SILVER,JAPAN,,0,0,0,0,0,250000
SUZUKI,WAGON,2018,"4,920",6263.00,"27,617",660,AT,HYBRID(PETROL),-,BLUE,JAPAN,,0,0,0,0,0,250000
FIAT,500,2020,"10,100",11494.00,"26,000",900,AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
SUZUKI,BALENO,2020,"9,030",10627.00,"30,000","1,000",AT,PETROL,2WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,VELLFIRE,2018,"27,040",29563.00,"58,517","3,500",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
NISSAN,SKYLINE,2022,"28,220",30219.00,"38,000","3,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
SUBARU,FORESTER,2018,"12,650",14741.00,"43,758","2,500",AT,PETROL,4WD,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2021,"19,100",21290.00,"70,498","2,800",AT,DIESEL,-,PEARL,JAPAN,,0,0,0,0,0,250000
